airport_id,origin_codes,date,airport_seq_id,station_id,assignment_status,daily_precipitation_raw,daily_precipitation_mm,trace_flag,weather_quality_status,usable_primary,stage_a_airport_qualified
10135,ABE,2025-01-24,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-01-25,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-01-26,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-01-27,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-01-28,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-01-29,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-01-30,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-01-31,1013506,USW00014737,PASS,5.3,5.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-01,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-02,1013506,USW00014737,PASS,1.8,1.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-03,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-04,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-05,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-06,1013506,USW00014737,PASS,9.4,9.400000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-07,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-08,1013506,USW00014737,PASS,9.9,9.900000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-09,1013506,USW00014737,PASS,0.8,0.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-10,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-11,1013506,USW00014737,PASS,0.5,0.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-12,1013506,USW00014737,PASS,2.8,2.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-13,1013506,USW00014737,PASS,4.6,4.600000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-14,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-15,1013506,USW00014737,PASS,12.4,12.400000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-16,1013506,USW00014737,PASS,15.7,15.700000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-17,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-02-18,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-19,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-20,1013506,USW00014737,PASS,0.8,0.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-21,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-22,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-23,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-24,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-25,1013506,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-26,1013506,USW00014737,PASS,2.0,2.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-27,1013506,USW00014737,PASS,1.8,1.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-02-28,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-01,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-02,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-03,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-04,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-05,1013506,USW00014737,PASS,19.3,19.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-06,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-03-07,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-08,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-09,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-10,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-11,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-12,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-13,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-14,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-15,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-16,1013506,USW00014737,PASS,13.5,13.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-17,1013506,USW00014737,PASS,5.1,5.100000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-18,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-19,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-20,1013506,USW00014737,PASS,7.9,7.900000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-21,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-03-22,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-03-23,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-03-24,1013506,USW00014737,PASS,1.8,1.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-25,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-26,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-27,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-28,1013506,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-29,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-03-30,1013506,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-03-31,1013506,USW00014737,PASS,45.5,45.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-01,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-02,1013506,USW00014737,PASS,1.3,1.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-03,1013506,USW00014737,PASS,1.8,1.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-04,1013506,USW00014737,PASS,3.0,3.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-05,1013506,USW00014737,PASS,4.8,4.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-06,1013506,USW00014737,PASS,0.5,0.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-07,1013506,USW00014737,PASS,7.9,7.900000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-08,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-09,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-10,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-11,1013506,USW00014737,PASS,6.6,6.600000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-12,1013506,USW00014737,PASS,20.3,20.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-13,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-14,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-15,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-16,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-17,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-18,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-19,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-20,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-21,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-22,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-23,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-24,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-25,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-26,1013506,USW00014737,PASS,5.8,5.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-27,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-28,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-04-29,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-04-30,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-01,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-02,1013506,USW00014737,PASS,10.2,10.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-03,1013506,USW00014737,PASS,21.8,21.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-04,1013506,USW00014737,PASS,2.3,2.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-05,1013506,USW00014737,PASS,10.7,10.700000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-06,1013506,USW00014737,PASS,22.9,22.900000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-07,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-08,1013506,USW00014737,PASS,7.1,7.100000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-09,1013506,USW00014737,PASS,38.6,38.600000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-10,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-05-11,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-12,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-13,1013506,USW00014737,PASS,14.2,14.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-14,1013506,USW00014737,PASS,45.5,45.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-15,1013506,USW00014737,PASS,0.5,0.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-16,1013506,USW00014737,PASS,13.7,13.700000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-17,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-05-18,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-19,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-20,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-21,1013506,USW00014737,PASS,13.2,13.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-22,1013506,USW00014737,PASS,10.2,10.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-23,1013506,USW00014737,PASS,1.8,1.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-24,1013506,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-25,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-05-26,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-27,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-28,1013506,USW00014737,PASS,8.4,8.400000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-29,1013506,USW00014737,PASS,0.8,0.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-30,1013506,USW00014737,PASS,11.7,11.700000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-05-31,1013506,USW00014737,PASS,31.8,31.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-01,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-02,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-03,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-04,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-05,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-06,1013506,USW00014737,PASS,4.3,4.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-07,1013506,USW00014737,PASS,3.6,3.600000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-08,1013506,USW00014737,PASS,2.8,2.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-09,1013506,USW00014737,PASS,1.5,1.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-10,1013506,USW00014737,PASS,5.3,5.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-11,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-12,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-13,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-14,1013506,USW00014737,PASS,14.5,14.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-15,1013506,USW00014737,PASS,5.6,5.600000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-16,1013506,USW00014737,PASS,15.0,15.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-17,1013506,USW00014737,PASS,9.1,9.100000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-18,1013506,USW00014737,PASS,6.9,6.900000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-19,1013506,USW00014737,PASS,2.0,2.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-20,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-21,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-22,1013506,USW00014737,PASS,1.3,1.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-23,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-24,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-25,1013506,USW00014737,PASS,0.8,0.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-26,1013506,USW00014737,PASS,4.3,4.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-27,1013506,USW00014737,PASS,0.5,0.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-28,1013506,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-06-29,1013506,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-06-30,1013506,USW00014737,PASS,5.3,5.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-01,1013507,USW00014737,PASS,26.2,26.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-02,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-07-03,1013507,USW00014737,PASS,19.8,19.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-04,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-05,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-06,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-07,1013507,USW00014737,PASS,0.5,0.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-08,1013507,USW00014737,PASS,1.8,1.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-09,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-07-10,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-11,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-12,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-13,1013507,USW00014737,PASS,3.8,3.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-14,1013507,USW00014737,PASS,8.4,8.400000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-15,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-16,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-07-17,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-07-18,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-19,1013507,USW00014737,PASS,2.3,2.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-20,1013507,USW00014737,PASS,5.8,5.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-21,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-22,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-23,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-24,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-25,1013507,USW00014737,PASS,12.7,12.700000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-26,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-07-27,1013507,USW00014737,PASS,14.7,14.700000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-28,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-29,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-30,1013507,USW00014737,PASS,2.3,2.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-07-31,1013507,USW00014737,PASS,1.5,1.500000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-01,1013507,USW00014737,PASS,10.2,10.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-02,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-03,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-04,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-05,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-06,1013507,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-07,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-08,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-09,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-10,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-11,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-12,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-13,1013507,USW00014737,PASS,10.2,10.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-14,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-15,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-16,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-08-17,1013507,USW00014737,PASS,7.4,7.400000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-18,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-19,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-20,1013507,USW00014737,PASS,12.2,12.200000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-21,1013507,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-22,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-23,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-24,1013507,USW00014737,PASS,T,0.000000,True,USABLE_TRACE,True,True
10135,ABE,2025-08-25,1013507,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-26,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-27,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-28,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-29,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-30,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-08-31,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-01,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-02,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-03,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-04,1013507,USW00014737,PASS,47.8,47.800000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-05,1013507,USW00014737,PASS,3.0,3.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-06,1013507,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-07,1013507,USW00014737,PASS,0.3,0.300000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-08,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-09,1013507,USW00014737,PASS,0.0,0.000000,False,USABLE_NUMERIC,True,True
10135,ABE,2025-09-10,1013507,USW00014737,PASS,1.3,1.300000,False,USABLE_NUMERIC,True,True
